#lambda    flux1    flux2    flux3    flux4
4403.41   0.0186  -0.0234   0.0034   0.0013
4404.44   0.0180  -0.0253   0.0086   0.0083
4405.47   0.0167  -0.0259   0.0233   0.0310
4406.50   0.0168  -0.0257   0.0235   0.0336
4407.53   0.0178  -0.0245   0.0130   0.0159
4408.56   0.0182  -0.0239   0.0101   0.0112
4409.58   0.0182  -0.0232   0.0085   0.0139
4410.61   0.0188  -0.0218   0.0010   0.0008
4411.64   0.0195  -0.0211  -0.0070  -0.0121
4412.67   0.0200  -0.0200  -0.0148  -0.0190
4413.70   0.0201  -0.0199  -0.0183  -0.0225
4414.74   0.0194  -0.0215  -0.0101  -0.0130
4415.77   0.0180  -0.0224   0.0054   0.0064
4416.80   0.0176  -0.0226   0.0108   0.0137
4417.83   0.0182  -0.0221   0.0035   0.0024
4418.86   0.0189  -0.0202  -0.0058  -0.0085
4419.89   0.0196  -0.0196  -0.0150  -0.0182
4420.92   0.0202  -0.0201  -0.0204  -0.0276
4421.96   0.0200  -0.0199  -0.0172  -0.0222
4422.99   0.0194  -0.0206  -0.0078  -0.0074
4424.02   0.0192  -0.0212  -0.0030  -0.0032
4425.05   0.0193  -0.0214  -0.0062  -0.0059
4426.09   0.0192  -0.0216  -0.0086  -0.0101
4427.12   0.0189  -0.0216  -0.0082  -0.0078
4428.15   0.0190  -0.0215  -0.0096  -0.0067
4429.19   0.0194  -0.0212  -0.0146  -0.0171
4430.22   0.0196  -0.0207  -0.0142  -0.0170
4431.26   0.0193  -0.0210  -0.0087  -0.0097
4432.29   0.0193  -0.0212  -0.0067  -0.0086
4433.33   0.0194  -0.0204  -0.0079  -0.0092
4434.36   0.0191  -0.0209  -0.0041  -0.0041
4435.40   0.0182  -0.0214   0.0032   0.0052
4436.43   0.0178  -0.0216   0.0074   0.0138
4437.47   0.0185  -0.0217   0.0016   0.0088
4438.50   0.0197  -0.0210  -0.0114  -0.0096
4439.54   0.0202  -0.0198  -0.0195  -0.0242
4440.58   0.0202  -0.0192  -0.0189  -0.0243
4441.61   0.0197  -0.0198  -0.0123  -0.0164
4442.65   0.0189  -0.0207  -0.0049  -0.0039
4443.69   0.0182  -0.0200  -0.0015   0.0051
4444.73   0.0183  -0.0190  -0.0034   0.0015
4445.76   0.0192  -0.0189  -0.0137  -0.0135
4446.80   0.0198  -0.0189  -0.0202  -0.0215
4447.84   0.0197  -0.0191  -0.0166  -0.0185
4448.88   0.0195  -0.0190  -0.0130  -0.0143
4449.92   0.0195  -0.0188  -0.0144  -0.0168
4450.96   0.0195  -0.0189  -0.0146  -0.0162
4452.00   0.0195  -0.0189  -0.0127  -0.0119
4453.04   0.0196  -0.0195  -0.0139  -0.0130
4454.08   0.0193  -0.0199  -0.0094  -0.0084
4455.12   0.0182  -0.0207   0.0032   0.0096
4456.16   0.0174  -0.0217   0.0124   0.0252
4457.20   0.0177  -0.0216   0.0128   0.0226
4458.24   0.0184  -0.0214   0.0076   0.0136
4459.28   0.0185  -0.0211   0.0054   0.0092
4460.32   0.0185  -0.0211   0.0043   0.0088
4461.36   0.0185  -0.0217   0.0041   0.0071
4462.40   0.0184  -0.0217   0.0048   0.0100
4463.44   0.0186  -0.0211   0.0023   0.0081
4464.49   0.0192  -0.0201  -0.0058  -0.0032
4465.53   0.0194  -0.0189  -0.0099  -0.0109
4466.57   0.0193  -0.0190  -0.0093  -0.0091
4467.61   0.0193  -0.0189  -0.0119  -0.0107
4468.66   0.0191  -0.0178  -0.0132  -0.0117
4469.70   0.0188  -0.0177  -0.0083  -0.0090
4470.75   0.0187  -0.0186  -0.0026  -0.0019
4471.79   0.0191  -0.0190  -0.0052  -0.0020
4472.83   0.0197  -0.0186  -0.0128  -0.0140
4473.88   0.0201  -0.0181  -0.0187  -0.0218
4474.92   0.0203  -0.0183  -0.0225  -0.0253
4475.97   0.0201  -0.0186  -0.0234  -0.0254
4477.01   0.0198  -0.0181  -0.0222  -0.0215
4478.06   0.0201  -0.0171  -0.0246  -0.0231
4479.10   0.0204  -0.0170  -0.0265  -0.0273
4480.15   0.0201  -0.0176  -0.0202  -0.0199
4481.19   0.0193  -0.0184  -0.0066  -0.0051
4482.24   0.0185  -0.0185   0.0017   0.0070
4483.29   0.0184  -0.0182  -0.0007   0.0053
4484.33   0.0190  -0.0180  -0.0099  -0.0047
4485.38   0.0198  -0.0176  -0.0188  -0.0169
4486.43   0.0202  -0.0176  -0.0233  -0.0235
4487.48   0.0203  -0.0173  -0.0244  -0.0253
4488.52   0.0201  -0.0175  -0.0215  -0.0222
4489.57   0.0195  -0.0177  -0.0130  -0.0096
4490.62   0.0190  -0.0184  -0.0069  -0.0026
4491.67   0.0192  -0.0183  -0.0089  -0.0039
4492.72   0.0198  -0.0174  -0.0162  -0.0146
4493.77   0.0200  -0.0172  -0.0201  -0.0211
4494.82   0.0197  -0.0179  -0.0172  -0.0134
4495.87   0.0192  -0.0185  -0.0113  -0.0049
4496.92   0.0193  -0.0188  -0.0101  -0.0085
4497.97   0.0196  -0.0178  -0.0146  -0.0122
4499.02   0.0200  -0.0174  -0.0201  -0.0188
4500.07   0.0202  -0.0171  -0.0228  -0.0244
4501.12   0.0200  -0.0170  -0.0216  -0.0214
4502.17   0.0196  -0.0165  -0.0194  -0.0187
4503.22   0.0198  -0.0162  -0.0202  -0.0190
4504.27   0.0203  -0.0163  -0.0258  -0.0248
4505.32   0.0207  -0.0159  -0.0309  -0.0301
4506.37   0.0207  -0.0161  -0.0322  -0.0319
4507.43   0.0206  -0.0163  -0.0314  -0.0324
4508.48   0.0205  -0.0159  -0.0299  -0.0287
4509.53   0.0203  -0.0155  -0.0281  -0.0258
4510.58   0.0205  -0.0157  -0.0272  -0.0282
4511.64   0.0206  -0.0159  -0.0279  -0.0289
4512.69   0.0205  -0.0157  -0.0262  -0.0266
4513.75   0.0202  -0.0168  -0.0216  -0.0194
4514.80   0.0200  -0.0176  -0.0185  -0.0154
4515.85   0.0200  -0.0166  -0.0187  -0.0177
4516.91   0.0201  -0.0162  -0.0199  -0.0186
4517.96   0.0200  -0.0168  -0.0209  -0.0170
4519.02   0.0198  -0.0166  -0.0186  -0.0127
4520.07   0.0199  -0.0155  -0.0197  -0.0139
4521.13   0.0202  -0.0153  -0.0247  -0.0214
4522.18   0.0203  -0.0150  -0.0259  -0.0230
4523.24   0.0199  -0.0150  -0.0232  -0.0180
4524.30   0.0197  -0.0158  -0.0188  -0.0133
4525.35   0.0197  -0.0164  -0.0178  -0.0120
4526.41   0.0195  -0.0168  -0.0127  -0.0046
4527.47   0.0190  -0.0179  -0.0034   0.0054
4528.52   0.0185  -0.0193   0.0022   0.0101
4529.58   0.0183  -0.0191   0.0023   0.0119
4530.64   0.0184  -0.0187   0.0013   0.0132
4531.70   0.0187  -0.0184  -0.0025   0.0094
4532.75   0.0190  -0.0179  -0.0087  -0.0001
4533.81   0.0189  -0.0172  -0.0112  -0.0036
4534.87   0.0184  -0.0169  -0.0064   0.0026
4535.93   0.0180  -0.0174   0.0001   0.0142
4536.99   0.0185  -0.0179  -0.0017   0.0128
4538.05   0.0196  -0.0167  -0.0162  -0.0067
4539.11   0.0205  -0.0155  -0.0275  -0.0223
4540.17   0.0205  -0.0157  -0.0260  -0.0207
4541.23   0.0202  -0.0163  -0.0191  -0.0131
4542.29   0.0201  -0.0162  -0.0177  -0.0102
4543.35   0.0202  -0.0155  -0.0204  -0.0148
4544.41   0.0202  -0.0154  -0.0210  -0.0151
4545.47   0.0199  -0.0160  -0.0176  -0.0089
4546.53   0.0197  -0.0162  -0.0133  -0.0036
4547.59   0.0197  -0.0167  -0.0141  -0.0048
4548.66   0.0195  -0.0164  -0.0139  -0.0050
4549.72   0.0189  -0.0157  -0.0086  -0.0015
4550.78   0.0186  -0.0150  -0.0069   0.0030
4551.84   0.0191  -0.0151  -0.0103  -0.0017
4552.91   0.0196  -0.0161  -0.0140  -0.0085
4553.97   0.0195  -0.0159  -0.0146  -0.0105
4555.03   0.0192  -0.0152  -0.0138  -0.0092
4556.10   0.0190  -0.0156  -0.0118  -0.0028
4557.16   0.0193  -0.0157  -0.0126  -0.0020
4558.22   0.0199  -0.0154  -0.0190  -0.0114
4559.29   0.0203  -0.0146  -0.0237  -0.0195
4560.35   0.0204  -0.0148  -0.0264  -0.0202
4561.42   0.0206  -0.0148  -0.0278  -0.0227
4562.48   0.0206  -0.0141  -0.0285  -0.0274
4563.55   0.0204  -0.0141  -0.0283  -0.0233
4564.61   0.0199  -0.0144  -0.0226  -0.0159
4565.68   0.0197  -0.0155  -0.0139  -0.0078
4566.74   0.0198  -0.0160  -0.0120  -0.0083
4567.81   0.0202  -0.0156  -0.0187  -0.0146
4568.88   0.0205  -0.0149  -0.0239  -0.0205
4569.94   0.0206  -0.0147  -0.0252  -0.0219
4571.01   0.0203  -0.0148  -0.0258  -0.0192
4572.08   0.0196  -0.0146  -0.0203  -0.0129
4573.15   0.0194  -0.0149  -0.0169  -0.0069
4574.21   0.0200  -0.0147  -0.0230  -0.0136
4575.28   0.0205  -0.0140  -0.0281  -0.0223
4576.35   0.0205  -0.0143  -0.0260  -0.0222
4577.42   0.0205  -0.0138  -0.0258  -0.0217
4578.49   0.0204  -0.0146  -0.0261  -0.0201
4579.56   0.0202  -0.0156  -0.0230  -0.0150
4580.63   0.0198  -0.0155  -0.0152  -0.0053
4581.70   0.0195  -0.0159  -0.0080   0.0052
4582.77   0.0194  -0.0162  -0.0091   0.0012
4583.84   0.0195  -0.0148  -0.0134  -0.0069
4584.91   0.0196  -0.0137  -0.0146  -0.0059
4585.98   0.0195  -0.0149  -0.0119  -0.0028
4587.05   0.0195  -0.0158  -0.0110   0.0000
4588.12   0.0198  -0.0155  -0.0151  -0.0037
4589.19   0.0202  -0.0145  -0.0215  -0.0136
4590.26   0.0203  -0.0133  -0.0258  -0.0167
4591.33   0.0201  -0.0136  -0.0249  -0.0162
4592.40   0.0198  -0.0145  -0.0175  -0.0099
4593.48   0.0196  -0.0149  -0.0129  -0.0026
4594.55   0.0198  -0.0147  -0.0149  -0.0047
4595.62   0.0200  -0.0147  -0.0171  -0.0084
4596.70   0.0201  -0.0150  -0.0150  -0.0068
4597.77   0.0200  -0.0147  -0.0147  -0.0046
4598.84   0.0201  -0.0154  -0.0162  -0.0064
4599.92   0.0201  -0.0154  -0.0165  -0.0079
4600.99   0.0199  -0.0148  -0.0143  -0.0052
4602.06   0.0197  -0.0151  -0.0126  -0.0017
4603.14   0.0197  -0.0149  -0.0158  -0.0051
4604.21   0.0198  -0.0143  -0.0197  -0.0103
4605.29   0.0199  -0.0142  -0.0192  -0.0094
4606.36   0.0201  -0.0151  -0.0173  -0.0083
4607.44   0.0202  -0.0148  -0.0187  -0.0101
4608.52   0.0203  -0.0138  -0.0226  -0.0127
4609.59   0.0205  -0.0136  -0.0271  -0.0204
4610.67   0.0206  -0.0132  -0.0294  -0.0223
4611.74   0.0204  -0.0134  -0.0255  -0.0157
4612.82   0.0202  -0.0140  -0.0194  -0.0129
4613.90   0.0201  -0.0140  -0.0180  -0.0100
4614.98   0.0202  -0.0136  -0.0207  -0.0109
4616.05   0.0203  -0.0134  -0.0234  -0.0145
4617.13   0.0202  -0.0134  -0.0226  -0.0173
4618.21   0.0201  -0.0136  -0.0206  -0.0136
4619.29   0.0201  -0.0140  -0.0192  -0.0077
4620.37   0.0200  -0.0139  -0.0175  -0.0101
4621.45   0.0202  -0.0134  -0.0208  -0.0143
4622.52   0.0205  -0.0132  -0.0255  -0.0183
4623.60   0.0205  -0.0134  -0.0247  -0.0179
4624.68   0.0204  -0.0130  -0.0241  -0.0153
4625.76   0.0203  -0.0131  -0.0225  -0.0147
4626.84   0.0202  -0.0134  -0.0208  -0.0121
4627.92   0.0203  -0.0129  -0.0240  -0.0151
4629.00   0.0204  -0.0121  -0.0263  -0.0203
4630.08   0.0203  -0.0122  -0.0238  -0.0165
4631.17   0.0202  -0.0128  -0.0221  -0.0128
4632.25   0.0204  -0.0128  -0.0245  -0.0140
4633.33   0.0204  -0.0127  -0.0239  -0.0145
4634.41   0.0202  -0.0130  -0.0217  -0.0116
4635.49   0.0203  -0.0125  -0.0222  -0.0107
4636.58   0.0203  -0.0128  -0.0233  -0.0115
4637.66   0.0202  -0.0134  -0.0198  -0.0090
4638.74   0.0199  -0.0146  -0.0144  -0.0026
4639.82   0.0198  -0.0145  -0.0133   0.0010
4640.91   0.0200  -0.0143  -0.0146  -0.0037
4641.99   0.0203  -0.0138  -0.0206  -0.0099
4643.07   0.0205  -0.0131  -0.0248  -0.0154
4644.16   0.0205  -0.0130  -0.0235  -0.0143
4645.24   0.0203  -0.0134  -0.0207  -0.0096
4646.33   0.0201  -0.0134  -0.0175  -0.0051
4647.41   0.0196  -0.0141  -0.0125   0.0018
4648.50   0.0194  -0.0142  -0.0083   0.0076
4649.58   0.0196  -0.0137  -0.0098   0.0053
4650.67   0.0200  -0.0139  -0.0155  -0.0010
4651.75   0.0201  -0.0139  -0.0195  -0.0073
4652.84   0.0201  -0.0129  -0.0208  -0.0081
4653.93   0.0201  -0.0130  -0.0213  -0.0066
4655.01   0.0199  -0.0131  -0.0184  -0.0037
4656.10   0.0196  -0.0134  -0.0136   0.0021
4657.19   0.0196  -0.0134  -0.0127   0.0018
4658.28   0.0200  -0.0127  -0.0165  -0.0041
4659.36   0.0204  -0.0130  -0.0235  -0.0125
4660.45   0.0208  -0.0122  -0.0296  -0.0196
4661.54   0.0208  -0.0117  -0.0303  -0.0196
4662.63   0.0206  -0.0124  -0.0242  -0.0172
4663.72   0.0204  -0.0125  -0.0203  -0.0115
4664.81   0.0203  -0.0132  -0.0186  -0.0066
4665.90   0.0203  -0.0135  -0.0166  -0.0047
4666.98   0.0198  -0.0139  -0.0116   0.0022
4668.07   0.0190  -0.0151   0.0014   0.0171
4669.16   0.0186  -0.0151   0.0075   0.0246
4670.25   0.0192  -0.0140  -0.0015   0.0135
4671.34   0.0199  -0.0129  -0.0143  -0.0043
4672.44   0.0202  -0.0126  -0.0199  -0.0094
4673.53   0.0202  -0.0127  -0.0179  -0.0072
4674.62   0.0201  -0.0132  -0.0153  -0.0036
4675.71   0.0203  -0.0134  -0.0186  -0.0067
4676.80   0.0205  -0.0126  -0.0233  -0.0138
4677.89   0.0206  -0.0120  -0.0242  -0.0151
4678.99   0.0202  -0.0127  -0.0201  -0.0090
4680.08   0.0198  -0.0131  -0.0138  -0.0009
4681.17   0.0198  -0.0133  -0.0102   0.0035
4682.26   0.0198  -0.0134  -0.0113   0.0018
4683.36   0.0199  -0.0130  -0.0147  -0.0006
4684.45   0.0202  -0.0125  -0.0177  -0.0032
4685.54   0.0203  -0.0126  -0.0203  -0.0056
4686.64   0.0203  -0.0124  -0.0210  -0.0080
4687.73   0.0204  -0.0126  -0.0199  -0.0097
4688.83   0.0204  -0.0122  -0.0208  -0.0079
4689.92   0.0204  -0.0120  -0.0198  -0.0056
4691.02   0.0202  -0.0123  -0.0172  -0.0051
4692.11   0.0200  -0.0122  -0.0157  -0.0032
4693.21   0.0201  -0.0124  -0.0174  -0.0004
4694.30   0.0204  -0.0127  -0.0205  -0.0043
4695.40   0.0205  -0.0117  -0.0222  -0.0096
4696.50   0.0206  -0.0111  -0.0247  -0.0137
4697.59   0.0206  -0.0116  -0.0244  -0.0141
4698.69   0.0204  -0.0123  -0.0185  -0.0061
4699.79   0.0200  -0.0129  -0.0123   0.0040
4700.88   0.0199  -0.0131  -0.0108   0.0031
4701.98   0.0199  -0.0132  -0.0117   0.0002
4703.08   0.0193  -0.0137  -0.0058   0.0107
4704.18   0.0187  -0.0143   0.0010   0.0223
4705.28   0.0191  -0.0137  -0.0034   0.0140
4706.38   0.0199  -0.0132  -0.0127  -0.0011
4707.47   0.0199  -0.0130  -0.0145   0.0005
4708.57   0.0196  -0.0131  -0.0089   0.0073
4709.67   0.0194  -0.0131  -0.0048   0.0110
4710.77   0.0196  -0.0128  -0.0082   0.0082
4711.87   0.0200  -0.0125  -0.0148  -0.0003
4712.97   0.0204  -0.0119  -0.0212  -0.0064
4714.07   0.0203  -0.0119  -0.0204  -0.0058
4715.17   0.0200  -0.0121  -0.0144   0.0029
4716.27   0.0199  -0.0123  -0.0125   0.0034
4717.38   0.0203  -0.0116  -0.0188  -0.0029
4718.48   0.0206  -0.0114  -0.0249  -0.0097
4719.58   0.0206  -0.0108  -0.0270  -0.0123
4720.68   0.0207  -0.0106  -0.0277  -0.0125
4721.78   0.0207  -0.0109  -0.0274  -0.0127
4722.89   0.0206  -0.0109  -0.0244  -0.0108
4723.99   0.0205  -0.0109  -0.0237  -0.0072
4725.09   0.0207  -0.0109  -0.0276  -0.0107
4726.19   0.0208  -0.0106  -0.0300  -0.0155
4727.30   0.0206  -0.0108  -0.0251  -0.0103
4728.40   0.0201  -0.0120  -0.0168   0.0005
4729.51   0.0198  -0.0129  -0.0112   0.0074
4730.61   0.0198  -0.0127  -0.0099   0.0090
4731.71   0.0199  -0.0127  -0.0115   0.0067
4732.82   0.0200  -0.0124  -0.0144   0.0014
4733.92   0.0201  -0.0113  -0.0179  -0.0003
4735.03   0.0202  -0.0108  -0.0201  -0.0044
4736.14   0.0202  -0.0114  -0.0199  -0.0059
4737.24   0.0199  -0.0120  -0.0147  -0.0016
4738.35   0.0198  -0.0118  -0.0131   0.0038
4739.45   0.0202  -0.0114  -0.0191  -0.0025
4740.56   0.0205  -0.0112  -0.0234  -0.0077
4741.67   0.0203  -0.0113  -0.0211  -0.0033
4742.77   0.0203  -0.0111  -0.0204  -0.0018
4743.88   0.0204  -0.0105  -0.0238  -0.0074
4744.99   0.0206  -0.0098  -0.0253  -0.0118
4746.10   0.0205  -0.0103  -0.0239  -0.0086
4747.21   0.0205  -0.0104  -0.0239  -0.0092
4748.31   0.0205  -0.0098  -0.0250  -0.0140
4749.42   0.0205  -0.0101  -0.0251  -0.0119
4750.53   0.0205  -0.0105  -0.0252  -0.0093
4751.64   0.0206  -0.0100  -0.0255  -0.0100
4752.75   0.0205  -0.0103  -0.0232  -0.0072
4753.86   0.0203  -0.0109  -0.0190  -0.0019
4754.97   0.0201  -0.0111  -0.0167   0.0003
4756.08   0.0199  -0.0112  -0.0154   0.0039
4757.19   0.0199  -0.0108  -0.0146   0.0040
4758.30   0.0200  -0.0111  -0.0152   0.0017
4759.41   0.0202  -0.0109  -0.0199  -0.0006
4760.52   0.0204  -0.0106  -0.0252  -0.0069
4761.64   0.0204  -0.0104  -0.0240  -0.0073
4762.75   0.0200  -0.0110  -0.0178   0.0006
4763.86   0.0197  -0.0115  -0.0127   0.0086
4764.97   0.0196  -0.0114  -0.0125   0.0067
4766.08   0.0197  -0.0116  -0.0120   0.0073
4767.20   0.0197  -0.0122  -0.0105   0.0106
4768.31   0.0198  -0.0122  -0.0131   0.0078
4769.42   0.0201  -0.0110  -0.0181   0.0017
4770.54   0.0203  -0.0103  -0.0229  -0.0047
4771.65   0.0204  -0.0105  -0.0241  -0.0057
4772.77   0.0202  -0.0107  -0.0200  -0.0022
4773.88   0.0201  -0.0102  -0.0192  -0.0000
4775.00   0.0203  -0.0098  -0.0247  -0.0060
4776.11   0.0206  -0.0095  -0.0280  -0.0110
4777.23   0.0206  -0.0096  -0.0278  -0.0086
4778.34   0.0206  -0.0102  -0.0294  -0.0083
4779.46   0.0205  -0.0098  -0.0298  -0.0117
4780.57   0.0204  -0.0096  -0.0265  -0.0078
4781.69   0.0204  -0.0099  -0.0272  -0.0051
4782.81   0.0203  -0.0102  -0.0265  -0.0066
4783.92   0.0201  -0.0101  -0.0219  -0.0016
4785.04   0.0200  -0.0102  -0.0211   0.0035
4786.16   0.0201  -0.0101  -0.0217   0.0000
4787.27   0.0200  -0.0099  -0.0175   0.0031
4788.39   0.0198  -0.0103  -0.0156   0.0062
4789.51   0.0198  -0.0102  -0.0165   0.0042
4790.63   0.0199  -0.0103  -0.0165   0.0017
4791.75   0.0200  -0.0107  -0.0187   0.0006
4792.87   0.0202  -0.0102  -0.0212   0.0014
4793.98   0.0204  -0.0098  -0.0247  -0.0020
4795.10   0.0206  -0.0090  -0.0288  -0.0089
4796.22   0.0207  -0.0083  -0.0319  -0.0125
4797.34   0.0207  -0.0088  -0.0321  -0.0132
4798.46   0.0205  -0.0090  -0.0279  -0.0104
4799.58   0.0202  -0.0094  -0.0220  -0.0026
4800.70   0.0201  -0.0102  -0.0189   0.0016
4801.83   0.0201  -0.0101  -0.0191  -0.0009
4802.95   0.0203  -0.0094  -0.0233  -0.0047
4804.07   0.0205  -0.0086  -0.0263  -0.0077
4805.19   0.0203  -0.0090  -0.0252  -0.0048
4806.31   0.0201  -0.0088  -0.0221  -0.0012
4807.43   0.0201  -0.0093  -0.0202  -0.0002
4808.56   0.0201  -0.0097  -0.0195   0.0008
4809.68   0.0202  -0.0096  -0.0196   0.0011
4810.80   0.0202  -0.0094  -0.0221  -0.0008
4811.93   0.0202  -0.0089  -0.0240  -0.0032
4813.05   0.0203  -0.0090  -0.0236  -0.0046
4814.17   0.0204  -0.0090  -0.0236  -0.0055
4815.30   0.0204  -0.0088  -0.0251  -0.0054
4816.42   0.0205  -0.0087  -0.0274  -0.0062
4817.55   0.0206  -0.0082  -0.0292  -0.0095
4818.67   0.0206  -0.0081  -0.0283  -0.0108
4819.80   0.0206  -0.0082  -0.0273  -0.0090
4820.92   0.0206  -0.0080  -0.0282  -0.0093
4822.05   0.0205  -0.0081  -0.0283  -0.0086
4823.17   0.0202  -0.0087  -0.0249  -0.0058
4824.30   0.0198  -0.0094  -0.0170   0.0033
4825.43   0.0197  -0.0093  -0.0148   0.0077
4826.55   0.0201  -0.0090  -0.0220  -0.0009
4827.68   0.0204  -0.0084  -0.0268  -0.0068
4828.81   0.0203  -0.0087  -0.0255  -0.0048
4829.93   0.0201  -0.0092  -0.0211  -0.0005
4831.06   0.0200  -0.0090  -0.0198   0.0039
4832.19   0.0200  -0.0091  -0.0198   0.0037
4833.32   0.0200  -0.0095  -0.0185   0.0041
4834.45   0.0201  -0.0089  -0.0199   0.0007
4835.58   0.0203  -0.0085  -0.0230  -0.0040
4836.70   0.0203  -0.0086  -0.0237  -0.0034
4837.83   0.0203  -0.0086  -0.0233  -0.0026
4838.96   0.0202  -0.0085  -0.0221  -0.0003
4840.09   0.0198  -0.0090  -0.0166   0.0075
4841.22   0.0196  -0.0097  -0.0123   0.0124
4842.35   0.0197  -0.0093  -0.0131   0.0083
4843.48   0.0198  -0.0092  -0.0152   0.0054
4844.62   0.0198  -0.0092  -0.0172   0.0060
4845.75   0.0200  -0.0085  -0.0201   0.0034
4846.88   0.0202  -0.0075  -0.0238  -0.0035
4848.01   0.0201  -0.0070  -0.0238  -0.0050
4849.14   0.0199  -0.0073  -0.0201   0.0004
4850.27   0.0198  -0.0075  -0.0192   0.0048
4851.41   0.0199  -0.0074  -0.0216  -0.0008
4852.54   0.0199  -0.0071  -0.0224  -0.0026
4853.67   0.0198  -0.0067  -0.0218  -0.0005
4854.81   0.0195  -0.0066  -0.0190   0.0008
4855.94   0.0190  -0.0068  -0.0114   0.0099
4857.07   0.0185  -0.0069  -0.0060   0.0146
4858.21   0.0184  -0.0063  -0.0091   0.0092
4859.34   0.0181  -0.0052  -0.0133   0.0026
4860.48   0.0164  -0.0035  -0.0113   0.0022
4861.61   0.0137  -0.0015  -0.0071   0.0052
4862.75   0.0125  -0.0005  -0.0044   0.0077
4863.88   0.0142  -0.0016  -0.0030   0.0100
4865.02   0.0167  -0.0041  -0.0036   0.0112
4866.15   0.0180  -0.0053  -0.0076   0.0097
4867.29   0.0186  -0.0058  -0.0109   0.0094
4868.43   0.0190  -0.0066  -0.0123   0.0072
4869.56   0.0193  -0.0069  -0.0141   0.0058
4870.70   0.0192  -0.0070  -0.0127   0.0077
4871.84   0.0183  -0.0090  -0.0023   0.0204
4872.98   0.0178  -0.0105   0.0049   0.0319
4874.11   0.0183  -0.0097   0.0000   0.0256
4875.25   0.0192  -0.0084  -0.0094   0.0139
4876.39   0.0195  -0.0082  -0.0131   0.0081
4877.53   0.0195  -0.0081  -0.0131   0.0083
4878.67   0.0193  -0.0077  -0.0133   0.0119
4879.81   0.0193  -0.0073  -0.0153   0.0079
4880.95   0.0198  -0.0071  -0.0209  -0.0006
4882.08   0.0199  -0.0076  -0.0196   0.0027
4883.22   0.0197  -0.0084  -0.0156   0.0103
4884.37   0.0197  -0.0081  -0.0170   0.0059
4885.51   0.0196  -0.0082  -0.0149   0.0075
4886.65   0.0193  -0.0085  -0.0085   0.0173
4887.79   0.0192  -0.0090  -0.0060   0.0198
4888.93   0.0193  -0.0094  -0.0074   0.0187
4890.07   0.0192  -0.0092  -0.0069   0.0174
4891.21   0.0185  -0.0098  -0.0016   0.0253
4892.35   0.0178  -0.0105   0.0042   0.0335
4893.50   0.0185  -0.0098  -0.0020   0.0231
4894.64   0.0198  -0.0080  -0.0170   0.0043
4895.78   0.0204  -0.0063  -0.0269  -0.0068
4896.92   0.0205  -0.0059  -0.0288  -0.0096
4898.07   0.0205  -0.0062  -0.0275  -0.0094
4899.21   0.0204  -0.0063  -0.0260  -0.0076
4900.36   0.0202  -0.0064  -0.0227  -0.0014
4901.50   0.0201  -0.0067  -0.0208   0.0003
4902.64   0.0201  -0.0069  -0.0221  -0.0019
4903.79   0.0198  -0.0077  -0.0200   0.0029
4904.93   0.0195  -0.0075  -0.0150   0.0087
4906.08   0.0198  -0.0072  -0.0170   0.0067
4907.23   0.0202  -0.0065  -0.0229  -0.0005
4908.37   0.0203  -0.0065  -0.0230  -0.0020
4909.52   0.0200  -0.0070  -0.0184   0.0036
4910.66   0.0195  -0.0078  -0.0098   0.0136
4911.81   0.0192  -0.0083  -0.0034   0.0192
4912.96   0.0195  -0.0079  -0.0074   0.0139
4914.10   0.0198  -0.0073  -0.0154   0.0062
4915.25   0.0201  -0.0068  -0.0209   0.0015
4916.40   0.0203  -0.0066  -0.0237  -0.0027
4917.55   0.0202  -0.0068  -0.0225  -0.0026
4918.70   0.0195  -0.0076  -0.0135   0.0097
4919.84   0.0184  -0.0096   0.0020   0.0279
4920.99   0.0176  -0.0114   0.0124   0.0405
4922.14   0.0178  -0.0109   0.0089   0.0387
4923.29   0.0187  -0.0093  -0.0037   0.0227
4924.44   0.0192  -0.0078  -0.0119   0.0104
4925.59   0.0191  -0.0069  -0.0123   0.0121
4926.74   0.0195  -0.0071  -0.0135   0.0118
4927.89   0.0200  -0.0068  -0.0174   0.0040
4929.04   0.0201  -0.0069  -0.0200   0.0020
4930.19   0.0202  -0.0065  -0.0218   0.0003
4931.34   0.0203  -0.0061  -0.0228  -0.0015
4932.50   0.0202  -0.0059  -0.0236  -0.0007
4933.65   0.0198  -0.0061  -0.0191   0.0035
4934.80   0.0191  -0.0069  -0.0112   0.0108
4935.95   0.0191  -0.0070  -0.0112   0.0104
4937.10   0.0196  -0.0070  -0.0145   0.0068
4938.26   0.0195  -0.0076  -0.0102   0.0128
4939.41   0.0189  -0.0084  -0.0022   0.0241
4940.56   0.0187  -0.0082  -0.0014   0.0259
4941.72   0.0193  -0.0081  -0.0115   0.0117
4942.87   0.0200  -0.0072  -0.0210   0.0024
4944.02   0.0202  -0.0060  -0.0235   0.0001
4945.18   0.0203  -0.0060  -0.0243  -0.0021
4946.33   0.0201  -0.0059  -0.0215   0.0003
4947.49   0.0199  -0.0061  -0.0171   0.0063
4948.64   0.0200  -0.0061  -0.0205   0.0049
4949.80   0.0203  -0.0059  -0.0248  -0.0023
4950.95   0.0203  -0.0055  -0.0242  -0.0026
4952.11   0.0202  -0.0059  -0.0235   0.0005
4953.27   0.0202  -0.0055  -0.0225  -0.0007
4954.42   0.0201  -0.0051  -0.0205   0.0037
